N;K;peaks;maxValue;minValue
7;1;2;0.731267;0.275402
7;1;1;0.660255;0.313903
7;1;5;0.567593;0.276088
7;1;1;0.746581;0.343274
7;1;2;0.795323;0.34136
7;1;4;0.641835;0.281339
7;1;1;0.768357;0.461626
7;1;2;0.79278;0.279652
7;1;4;0.72201;0.282196
7;1;2;0.729347;0.259242
7;1;6;0.679238;0.279962
7;1;4;0.799562;0.426524
7;1;1;0.776866;0.160072
7;1;4;0.701881;0.241524
7;1;1;0.716795;0.266686
7;1;4;0.626442;0.300664
7;1;4;0.635177;0.299702
7;1;1;0.697316;0.387542
7;1;1;0.747711;0.307127
7;1;4;0.658193;0.287807
7;1;3;0.704714;0.360703
7;1;2;0.612087;0.257919
7;1;2;0.601644;0.246446
7;1;3;0.77932;0.324839
7;1;4;0.614247;0.329834
7;1;1;0.821691;0.26162
7;1;5;0.731061;0.39803
7;1;1;0.751375;0.234334
7;1;2;0.728179;0.308577
7;1;4;0.757675;0.331127
7;1;2;0.813841;0.280893
7;1;4;0.709739;0.275827
7;1;2;0.749592;0.342428
7;1;2;0.639207;0.262128
7;1;2;0.73429;0.30026
7;1;2;0.632349;0.247749
7;1;1;0.694462;0.268601
7;1;4;0.767457;0.366588
7;1;4;0.834869;0.303824
7;1;2;0.814553;0.310627
7;1;3;0.656588;0.245901
7;1;1;0.751186;0.278738
7;1;3;0.722843;0.383158
7;1;1;0.667849;0.254394
7;1;2;0.831565;0.241849
7;1;3;0.679162;0.268884
7;1;2;0.808118;0.360497
7;1;2;0.70149;0.246579
7;1;1;0.698944;0.234181
7;1;2;0.822946;0.337636
7;1;1;0.597033;0.277882
7;1;2;0.705051;0.311322
7;1;2;0.746911;0.360662
7;1;4;0.848985;0.494233
7;1;3;0.547106;0.270497
7;1;1;0.622687;0.218624
7;1;1;0.824589;0.295074
7;1;4;0.693305;0.297856
7;1;2;0.697447;0.299879
7;1;1;0.695527;0.258835
7;1;2;0.694587;0.333226
7;1;1;0.77852;0.310465
7;1;1;0.718796;0.226207
7;1;4;0.768261;0.443285
7;1;4;0.707041;0.393567
7;1;8;0.600655;0.239949
7;1;2;0.691794;0.325159
7;1;1;0.762544;0.253448
7;1;1;0.654909;0.28806
7;1;2;0.659203;0.321735
7;1;6;0.792931;0.170315
7;1;2;0.653629;0.315532
7;1;2;0.862244;0.250626
7;1;2;0.712508;0.346697
7;1;2;0.549919;0.2938
7;1;2;0.611503;0.199601
7;1;2;0.689519;0.353495
7;1;4;0.842687;0.328858
7;1;2;0.710976;0.30282
7;1;3;0.766964;0.329232
7;1;2;0.744712;0.344149
7;1;2;0.726351;0.365851
7;1;2;0.811588;0.331999
7;1;2;0.721933;0.210275
7;1;2;0.823326;0.23757
7;1;1;0.817492;0.224766
7;1;2;0.726163;0.416306
7;1;1;0.76224;0.387543
7;1;1;0.834005;0.248772
7;1;4;0.705752;0.28949
7;1;1;0.696164;0.231303
7;1;1;0.75162;0.213561
7;1;1;0.474788;0.162588
7;1;2;0.733219;0.273147
7;1;1;0.814614;0.248407
7;1;2;0.756335;0.357236
7;1;4;0.671267;0.320023
7;1;1;0.757576;0.408776
7;1;4;0.66391;0.314206
7;1;4;0.631882;0.310367
7;1;1;0.75106;0.27476
7;1;1;0.789297;0.310536
7;1;1;0.819417;0.341185
7;1;2;0.804176;0.376975
7;1;2;0.633356;0.246272
7;1;2;0.679094;0.352465
7;1;2;0.680194;0.139453
7;1;3;0.646576;0.26992
7;1;1;0.79448;0.398171
7;1;1;0.710314;0.293827
7;1;2;0.829809;0.284051
7;1;1;0.691284;0.348944
7;1;1;0.691998;0.198122
7;1;1;0.507006;0.267662
7;1;4;0.695693;0.337809
7;1;4;0.732446;0.371668
7;1;4;0.578603;0.164686
7;1;2;0.720807;0.319517
7;1;2;0.619268;0.331066
7;1;2;0.609643;0.319606
7;1;2;0.782763;0.305019
7;1;1;0.723935;0.303397
7;1;2;0.803877;0.389581
7;1;2;0.731066;0.299704
7;1;2;0.816449;0.351612
7;1;4;0.680453;0.348548
7;1;6;0.740769;0.326711
7;1;4;0.608489;0.237704
7;1;2;0.692091;0.210175
7;1;1;0.796841;0.191596
7;1;2;0.662726;0.312867
7;1;2;0.770637;0.386366
7;1;2;0.851293;0.339152
7;1;2;0.737425;0.339155
7;1;3;0.764144;0.397864
7;1;4;0.713396;0.339656
7;1;2;0.716313;0.149732
7;1;2;0.696865;0.164676
7;1;2;0.725703;0.279166
7;1;1;0.719121;0.364056
7;1;4;0.631672;0.281848
7;1;2;0.786965;0.410647
7;1;5;0.787576;0.333363
7;1;3;0.684456;0.16948
7;1;1;0.812955;0.282161
7;1;4;0.786529;0.271261
7;1;4;0.781947;0.249182
7;1;1;0.807733;0.3126
7;1;2;0.682494;0.266418
7;1;2;0.736049;0.316933
7;1;1;0.623573;0.209312
7;1;1;0.808098;0.217317
7;1;3;0.639647;0.305024
7;1;3;0.731696;0.200752
7;1;2;0.707415;0.423749
7;1;3;0.730356;0.336228
7;1;4;0.63794;0.293764
7;1;1;0.712156;0.321815
7;1;1;0.724182;0.322687
7;1;2;0.803172;0.132335
7;1;2;0.676796;0.335956
7;1;2;0.66821;0.461195
7;1;1;0.679587;0.280967
7;1;2;0.791758;0.252184
7;1;4;0.807755;0.296577
7;1;4;0.774059;0.284775
7;1;4;0.71728;0.31392
7;1;2;0.625476;0.208236
7;1;1;0.672344;0.230886
7;1;2;0.65414;0.362294
7;1;1;0.806059;0.328029
7;1;2;0.654095;0.342238
7;1;2;0.586979;0.31686
7;1;1;0.706954;0.213647
7;1;2;0.631873;0.197949
7;1;4;0.793262;0.381293
7;1;2;0.703876;0.281688
7;1;3;0.817929;0.260461
7;1;2;0.74774;0.397346
7;1;6;0.625365;0.241287
7;1;1;0.699664;0.200024
7;1;2;0.71007;0.272471
7;1;1;0.788629;0.334043
7;1;2;0.619019;0.414927
7;1;2;0.837637;0.38476
7;1;4;0.610402;0.185538
7;1;1;0.798001;0.289136
7;1;2;0.683054;0.339042
7;1;2;0.481016;0.149134
7;1;2;0.646023;0.368108
7;1;2;0.684581;0.297726
7;1;1;0.598116;0.215006
7;1;1;0.70408;0.238444
7;1;1;0.717594;0.330596
7;1;4;0.690724;0.249138
7;1;6;0.653992;0.302018
7;1;2;0.686302;0.407638
7;1;2;0.742319;0.240056
7;1;1;0.634345;0.296599
7;1;2;0.671593;0.328975
7;1;4;0.676027;0.338695
7;1;1;0.865256;0.410628
7;1;1;0.812956;0.23174
7;1;2;0.570694;0.244612
7;1;2;0.788304;0.273007
7;1;1;0.847075;0.234464
7;1;2;0.800073;0.235358
7;1;3;0.638929;0.388501
7;1;1;0.778734;0.435428
7;1;2;0.686738;0.205677
7;1;4;0.644325;0.277996
7;1;3;0.776866;0.236036
7;1;3;0.665471;0.303611
7;1;4;0.66606;0.212098
7;1;2;0.78058;0.292907
7;1;6;0.701543;0.261868
7;1;1;0.720519;0.334487
7;1;2;0.650611;0.307377
7;1;4;0.715498;0.326506
7;1;2;0.680546;0.231365
7;1;2;0.71325;0.200815
7;1;2;0.708532;0.156653
7;1;4;0.729367;0.369404
7;1;4;0.694234;0.359909
7;1;4;0.803184;0.31579
7;1;3;0.707759;0.291868
7;1;1;0.725652;0.204372
7;1;2;0.721857;0.224923
7;1;3;0.750557;0.268324
7;1;4;0.733684;0.363715
7;1;3;0.673081;0.283641
7;1;1;0.664829;0.335476
7;1;1;0.776397;0.295146
7;1;1;0.725524;0.265172
7;1;1;0.752869;0.318661
7;1;2;0.77201;0.439785
7;1;3;0.603943;0.339934
7;1;2;0.75462;0.298067
7;1;2;0.674963;0.308277
